base_lr,lr,data_time,loss,loss_kpt,acc_pose,time,epoch,iter,memory,step
0.0002000002906207827,0.0002000002906207827,0.017993855476379394,0.07505954310297966,0.07505954310297966,1.0,0.27801449298858644,54.0,30154.0,3139.0,30154.0
0.0002000002906207827,0.0002000002906207827,0.021054887771606447,0.07536865413188934,0.07536865413188934,1.0,0.30793137550354005,54.0,30204.0,3139.0,30204.0
0.0002000002906207827,0.0002000002906207827,0.010654597282409669,0.0762788274884224,0.0762788274884224,0.9997051886792453,0.26760569095611575,54.0,30254.0,3139.0,30254.0
0.0002000002906207827,0.0002000002906207827,0.012692861557006836,0.0760132572054863,0.0760132572054863,0.997926810712112,0.2708595895767212,54.0,30304.0,3139.0,30304.0
0.0002000002906207827,0.0002000002906207827,0.012670063972473144,0.07574506372213363,0.07574506372213363,0.997547606568833,0.2718581819534302,54.0,30354.0,3139.0,30354.0
0.0002000002906207827,0.0002000002906207827,0.012656712532043457,0.07516794979572296,0.07516794979572296,1.0,0.2786863660812378,54.0,30404.0,3139.0,30404.0
0.0002000002906207827,0.0002000002906207827,0.012761883735656739,0.07474974885582925,0.07474974885582925,0.9952830188679245,0.274253830909729,54.0,30454.0,3139.0,30454.0
0.0002000002906207827,0.0002000002906207827,0.012475805282592773,0.07706926628947258,0.07706926628947258,1.0,0.27078521728515625,54.0,30504.0,3139.0,30504.0
0.0002000002906207827,0.0002000002906207827,0.01250434398651123,0.07558727279305458,0.07558727279305458,1.0,0.2716742277145386,54.0,30554.0,3139.0,30554.0
0.0002000002906207827,0.0002000002906207827,0.01479804515838623,0.07456031762063503,0.07456031762063503,1.0,0.2747792100906372,54.0,30604.0,3139.0,30604.0
0.0002000002906207827,0.0002000002906207827,0.01293670654296875,0.07670851275324822,0.07670851275324822,0.9988207547169812,0.27762040615081784,54.0,30654.0,3139.0,30654.0
0.0002000002906207827,0.0002000002906207827,0.016104383468627928,0.07511559143662452,0.07511559143662452,1.0,0.27627881050109865,55.0,30722.0,3139.0,30722.0
0.0002000002906207827,0.0002000002906207827,0.012387757301330566,0.07465892359614372,0.07465892359614372,0.9981728038141612,0.2781270694732666,55.0,30772.0,3139.0,30772.0
0.0002000002906207827,0.0002000002906207827,0.012336888313293458,0.07562826126813889,0.07562826126813889,0.9994103773584906,0.27621505260467527,55.0,30822.0,3139.0,30822.0
0.0002000002906207827,0.0002000002906207827,0.012424430847167968,0.07562121838331222,0.07562121838331222,1.0,0.2732037782669067,55.0,30872.0,3139.0,30872.0
0.0002000002906207827,0.0002000002906207827,0.012761235237121582,0.07517324693500996,0.07517324693500996,1.0,0.275649995803833,55.0,30922.0,3139.0,30922.0
0.0002000002906207827,0.0002000002906207827,0.012318811416625976,0.07591486871242523,0.07591486871242523,1.0,0.27500906467437747,55.0,30972.0,3139.0,30972.0
0.0002000002906207827,0.0002000002906207827,0.012353663444519042,0.07609513685107232,0.07609513685107232,0.9996956786366403,0.27598588466644286,55.0,31022.0,3139.0,31022.0
0.0002000002906207827,0.0002000002906207827,0.011595497131347656,0.07528105080127716,0.07528105080127716,1.0,0.27438998699188233,55.0,31072.0,3139.0,31072.0
0.0002000002906207827,0.0002000002906207827,0.012266168594360352,0.07520234480500221,0.07520234480500221,1.0,0.271155481338501,55.0,31122.0,3139.0,31122.0
0.0002000002906207827,0.0002000002906207827,0.011902856826782226,0.07682007804512977,0.07682007804512977,0.9994103773584906,0.2725469970703125,55.0,31172.0,3139.0,31172.0
0.0002000002906207827,0.0002000002906207827,0.012444882392883301,0.07599319837987423,0.07599319837987423,0.9976319993913573,0.27569759368896485,55.0,31222.0,3139.0,31222.0
0.0002000002906207827,0.0002000002906207827,0.018363571166992186,0.07492384925484658,0.07492384925484658,0.9994103773584906,0.27331125259399414,56.0,31290.0,3139.0,31290.0
0.0002000002906207827,0.0002000002906207827,0.010974020957946777,0.07656912669539452,0.07656912669539452,0.9994103773584906,0.2682630395889282,56.0,31340.0,3139.0,31340.0
0.0002000002906207827,0.0002000002906207827,0.012659091949462891,0.07525085434317588,0.07525085434317588,1.0,0.27523337364196776,56.0,31390.0,3139.0,31390.0
0.0002000002906207827,0.0002000002906207827,0.01237856388092041,0.07655762583017349,0.07655762583017349,1.0,0.27227044105529785,56.0,31440.0,3139.0,31440.0
0.0002000002906207827,0.0002000002906207827,0.012781572341918946,0.07620347991585731,0.07620347991585731,0.9984838274932615,0.2737840414047241,56.0,31490.0,3139.0,31490.0
0.0002000002906207827,0.0002000002906207827,0.012218146324157715,0.0743545051664114,0.0743545051664114,0.996668949076892,0.2750368547439575,56.0,31540.0,3139.0,31540.0
0.0002000002906207827,0.0002000002906207827,0.01240952968597412,0.07508280605077744,0.07508280605077744,0.9969656624061677,0.27168734550476076,56.0,31590.0,3139.0,31590.0
0.0002000002906207827,0.0002000002906207827,0.013329248428344726,0.07540139690041542,0.07540139690041542,0.996373438166796,0.27640307426452637,56.0,31640.0,3139.0,31640.0
0.0002000002906207827,0.0002000002906207827,0.015416936874389648,0.07448682606220246,0.07448682606220246,0.9997051886792453,0.27880924224853515,56.0,31690.0,3139.0,31690.0
0.0002000002906207827,0.0002000002906207827,0.012581100463867187,0.075992321819067,0.075992321819067,1.0,0.2733158254623413,56.0,31740.0,3139.0,31740.0
0.0002000002906207827,0.0002000002906207827,0.012941851615905761,0.07443881541490555,0.07443881541490555,1.0,0.2721624612808228,56.0,31790.0,3139.0,31790.0
0.0002000002906207827,0.0002000002906207827,0.017565317153930664,0.07487356849014759,0.07487356849014759,1.0,0.2842294692993164,57.0,31858.0,3139.0,31858.0
0.0002000002906207827,0.0002000002906207827,0.012355051040649413,0.07575055733323097,0.07575055733323097,1.0,0.2719819450378418,57.0,31908.0,3139.0,31908.0
0.0002000002906207827,0.0002000002906207827,0.01292984962463379,0.07460407063364982,0.07460407063364982,0.9993907232704403,0.29122273445129393,57.0,31958.0,3139.0,31958.0
0.0002000002906207827,0.0002000002906207827,0.015583434104919434,0.07492097407579422,0.07492097407579422,1.0,0.3325155210494995,57.0,32008.0,3139.0,32008.0
0.0002000002906207827,0.0002000002906207827,0.00931283950805664,0.07455483071506024,0.07455483071506024,0.9991155660377359,0.3103040075302124,57.0,32058.0,3139.0,32058.0
0.0002000002906207827,0.0002000002906207827,0.009050164222717285,0.07392549440264702,0.07392549440264702,0.9949203692432542,0.30827858924865725,57.0,32108.0,3139.0,32108.0
0.0002000002906207827,0.0002000002906207827,0.010733895301818848,0.07425161808729172,0.07425161808729172,0.9982216220328667,0.31725311279296875,57.0,32158.0,3139.0,32158.0
0.0002000002906207827,0.0002000002906207827,0.013171844482421875,0.07590561047196388,0.07590561047196388,0.9979363207547169,0.32073460102081297,57.0,32208.0,3139.0,32208.0
0.0002000002906207827,0.0002000002906207827,0.01252945899963379,0.07482501000165939,0.07482501000165939,0.9976015016685205,0.3206827163696289,57.0,32258.0,3139.0,32258.0
0.0002000002906207827,0.0002000002906207827,0.015403456687927246,0.07533592626452446,0.07533592626452446,0.9972877358490566,0.3234982442855835,57.0,32308.0,3139.0,32308.0
0.0002000002906207827,0.0002000002906207827,0.012302727699279785,0.07650336384773254,0.07650336384773254,0.9940752434570908,0.31881139278411863,57.0,32358.0,3139.0,32358.0
0.0002000002906207827,0.0002000002906207827,0.01865633010864258,0.0743120302259922,0.0743120302259922,0.9979166666666667,0.3248654556274414,58.0,32426.0,3139.0,32426.0
0.0002000002906207827,0.0002000002906207827,0.01329397201538086,0.07367512002587319,0.07367512002587319,1.0,0.32464430332183836,58.0,32476.0,3139.0,32476.0
0.0002000002906207827,0.0002000002906207827,0.013385367393493653,0.07479580089449883,0.07479580089449883,0.9990850683148991,0.3315200901031494,58.0,32526.0,3139.0,32526.0
0.0002000002906207827,0.0002000002906207827,0.0258284330368042,0.07516470983624458,0.07516470983624458,0.9993798796356538,0.40727063179016115,58.0,32576.0,3139.0,32576.0
0.0002000002906207827,0.0002000002906207827,0.030676212310791016,0.0739493528008461,0.0739493528008461,0.9946648660986002,0.40844576835632324,58.0,32626.0,3139.0,32626.0
0.0002000002906207827,0.0002000002906207827,0.01982417583465576,0.07585424706339836,0.07585424706339836,0.9957775410833841,0.3869045257568359,58.0,32676.0,3139.0,32676.0
0.0002000002906207827,0.0002000002906207827,0.01857102394104004,0.07650033056735993,0.07650033056735993,0.9945855501570579,0.381377272605896,58.0,32726.0,3139.0,32726.0
0.0002000002906207827,0.0002000002906207827,0.02562978267669678,0.0751222425699234,0.0751222425699234,0.9946458460133902,0.40495903968811037,58.0,32776.0,3139.0,32776.0
0.0002000002906207827,0.0002000002906207827,0.021228394508361816,0.07590870752930641,0.07590870752930641,1.0,0.4020911979675293,58.0,32826.0,3139.0,32826.0
0.0002000002906207827,0.0002000002906207827,0.027617168426513673,0.0757865372300148,0.0757865372300148,0.9985259433962265,0.40487544536590575,58.0,32876.0,3139.0,32876.0
0.0002000002906207827,0.0002000002906207827,0.019655542373657228,0.07434829905629158,0.07434829905629158,1.0,0.39294602870941164,58.0,32926.0,3139.0,32926.0
0.0002000002906207827,0.0002000002906207827,0.03624625205993652,0.07477780357003212,0.07477780357003212,0.9997051886792453,0.40413393497467043,59.0,32994.0,3139.0,32994.0
0.0002000002906207827,0.0002000002906207827,0.02357391357421875,0.07473110422492027,0.07473110422492027,0.9993602255476035,0.3872443389892578,59.0,33044.0,3139.0,33044.0
0.0002000002906207827,0.0002000002906207827,0.023451132774353026,0.07416965499520302,0.07416965499520302,1.0,0.39060890674591064,59.0,33094.0,3139.0,33094.0
0.0002000002906207827,0.0002000002906207827,0.022398343086242677,0.07500919252634049,0.07500919252634049,0.9753765976871577,0.388011736869812,59.0,33144.0,3139.0,33144.0
0.0002000002906207827,0.0002000002906207827,0.02358707904815674,0.07448485195636749,0.07448485195636749,1.0,0.3927657413482666,59.0,33194.0,3139.0,33194.0
0.0002000002906207827,0.0002000002906207827,0.02318464756011963,0.07420752301812172,0.07420752301812172,0.9991155660377359,0.38721542835235595,59.0,33244.0,3139.0,33244.0
0.0002000002906207827,0.0002000002906207827,0.024818925857543944,0.0741049250215292,0.0741049250215292,0.9997051886792453,0.39334500312805176,59.0,33294.0,3139.0,33294.0
0.0002000002906207827,0.0002000002906207827,0.020980772972106935,0.07484926983714103,0.07484926983714103,0.9991155660377359,0.3861871814727783,59.0,33344.0,3139.0,33344.0
0.0002000002906207827,0.0002000002906207827,0.020730180740356444,0.07537854507565499,0.07537854507565499,0.9994103773584906,0.3871854591369629,59.0,33394.0,3139.0,33394.0
0.0002000002906207827,0.0002000002906207827,0.0287054443359375,0.07615332275629044,0.07615332275629044,0.9996956786366403,0.405095067024231,59.0,33444.0,3139.0,33444.0
0.0002000002906207827,0.0002000002906207827,0.020404715538024903,0.07486253023147584,0.07486253023147584,0.9996956786366403,0.39081393241882323,59.0,33494.0,3139.0,33494.0
0.0002000002906207827,0.0002000002906207827,0.033765983581542966,0.07538412734866143,0.07538412734866143,1.0,0.4134413862228394,60.0,33562.0,3139.0,33562.0
0.0002000002906207827,0.0002000002906207827,0.018100581169128417,0.07383369520306587,0.07383369520306587,0.9994103773584906,0.39803118228912354,60.0,33612.0,3139.0,33612.0
0.0002000002906207827,0.0002000002906207827,0.023502497673034667,0.07374370358884334,0.07374370358884334,0.9993812132278352,0.41778466701507566,60.0,33662.0,3139.0,33662.0
0.0002000002906207827,0.0002000002906207827,0.025819592475891114,0.07544933795928956,0.07544933795928956,0.9987522824102253,0.3889010381698608,60.0,33712.0,3139.0,33712.0
0.0002000002906207827,0.0002000002906207827,0.021322531700134276,0.07377235621213912,0.07377235621213912,1.0,0.3930537176132202,60.0,33762.0,3139.0,33762.0
0.0002000002906207827,0.0002000002906207827,0.021810851097106933,0.0744316603243351,0.0744316603243351,0.9972754180795874,0.38356120586395265,60.0,33812.0,3139.0,33812.0
0.0002000002906207827,0.0002000002906207827,0.020695810317993165,0.07438163414597511,0.07438163414597511,0.9996956786366403,0.3904408836364746,60.0,33862.0,3139.0,33862.0
0.0002000002906207827,0.0002000002906207827,0.02090512752532959,0.0769787836074829,0.0769787836074829,0.9997051886792453,0.39150214672088623,60.0,33912.0,3139.0,33912.0
0.0002000002906207827,0.0002000002906207827,0.020397839546203615,0.07512922793626785,0.07512922793626785,0.9951352306196263,0.3927549982070923,60.0,33962.0,3139.0,33962.0
0.0002000002906207827,0.0002000002906207827,0.023087072372436523,0.07468946546316146,0.07468946546316146,0.9991155660377359,0.3951998710632324,60.0,34012.0,3139.0,34012.0
0.0002000002906207827,0.0002000002906207827,0.025969839096069335,0.0747057031095028,0.0747057031095028,0.9970518867924528,0.39594512939453125,60.0,34062.0,3139.0,34062.0
